ProteinGroupId	q-value	posterior_error_prob	score	numPeptides	proteinIds
sp|P32588|PUB1_YEAST	0.854617	NA	1.128786	1	sp|P32588|PUB1_YEAST
CUFF.9636.2_3+	0.854617	NA	1.128712	1	CUFF.9636.2_3+
AGAP028215-RA_3+	0.854617	NA	1.123241	1	AGAP028215-RA_3+
AGAP010226-RA_3+	0.854617	NA	1.119244	1	AGAP010226-RA_3+,AGAP010226-RB_3+,CUFF.12107.4_3+,CUFF.12107.5_1+,CUFF.12107.6_3+
ACOM025541-PA	0.854617	NA	1.116489	1	ACOM025541-PA,AGAP007327-PB,AGAP007327-RA_1+,AGAP007327-RB_1+,CUFF.2671.1_3+
ACOM041684-PA	0.854617	NA	1.114947	1	ACOM041684-PA,AGAP010491-PA,AGAP010491-RA_1+
CUFF.8908.1_2+	0.854617	NA	1.114697	1	CUFF.8908.1_2+,CUFF.8908.2_1+,CUFF.8908.4_3+,CUFF.8908.5_2+,CUFF.8908.6_3+,CUFF.8908.7_1+
ACOM029052-PA	0.854617	NA	1.111343	1	ACOM029052-PA,AGAP000291-PA,AGAP000291-RA_1+
CUFF.5831.1_3+	0.854617	NA	1.110605	1	CUFF.5831.1_3+
AGAP012140-RA_2+	0.854617	NA	1.107755	1	AGAP012140-RA_2+
AGAP004171-RA_3+	0.854617	NA	1.102493	1	AGAP004171-RA_3+
AGAP009144-PA	0.854617	NA	1.101146	1	AGAP009144-PA,AGAP009144-RA_1+,CUFF.10818.1_1+,CUFF.10818.2_3+,CUFF.10818.3_2+,CUFF.10818.5_3+,CUFF.10818.7_1+,CUFF.10818.8_1+,CUFF.10818.9_3+
AGAP002490-RA_3+	0.854617	NA	1.098387	1	AGAP002490-RA_3+,CUFF.4205.1_3+
sp|P34111|TFC3_YEAST	0.854617	NA	1.094845	1	sp|P34111|TFC3_YEAST
ACOM030181-PA	0.854617	NA	1.090362	1	ACOM030181-PA,AGAP008304-PA,AGAP008304-RA_1+,CUFF.9965.2_2+
CUFF.11560.1_1+	0.854617	NA	1.090268	2	CUFF.11560.1_1+,CUFF.11560.2_3+,CUFF.11560.3_2+,CUFF.11560.4_3+
AGAP000175-RA_1+	0.854617	NA	1.088100	1	AGAP000175-RA_1+,CUFF.16180.10_3+,CUFF.16180.11_1+,CUFF.16180.12_3+,CUFF.16180.13_2+,CUFF.16180.14_2+,CUFF.16180.15_2+,CUFF.16180.16_2+,CUFF.16180.17_1+,CUFF.16180.18_3+,CUFF.16180.19_2+,CUFF.16180.1_2+,CUFF.16180.21_3+,CUFF.16180.2_3+,CUFF.16180.3_3+,CUFF.16180.4_1+,CUFF.16180.5_1+,CUFF.16180.6_1+,CUFF.16180.7_2+,CUFF.16180.8_1+,CUFF.16180.9_2+
sp|P49687|NU145_YEAST	0.854617	NA	1.083355	1	sp|P49687|NU145_YEAST
AGAP007562-RA_3+	0.854617	NA	1.080080	1	AGAP007562-RA_3+,CUFF.3009.10_2+,CUFF.3009.11_2+,CUFF.3009.12_2+,CUFF.3009.13_2+,CUFF.3009.16_3+,CUFF.3009.17_3+,CUFF.3009.1_3+,CUFF.3009.4_3+,CUFF.3009.5_1+,CUFF.3009.6_1+,CUFF.3009.7_2+,CUFF.3009.8_2+,CUFF.3009.9_2+
AGAP006601-RA_3+	0.854617	NA	1.079236	1	AGAP006601-RA_3+,AGAP006601-RB_3+,CUFF.2074.1_3+,CUFF.2074.2_3+,CUFF.2074.3_1+,CUFF.2074.4_1+,CUFF.2074.5_1+,CUFF.2074.8_3+,CUFF.2074.9_3+
ACOM022543-PA	0.854617	NA	1.074604	1	ACOM022543-PA,AGAP010192-PA,AGAP010192-PB,AGAP010192-RA_1+,CUFF.12042.1_3+
ACOM037224-PA	0.854617	NA	1.068948	1	ACOM037224-PA,AGAP002301-PA,AGAP002301-RA_1+
AGAP010298-RA_2+	0.854617	NA	1.067280	1	AGAP010298-RA_2+
AGAP003746-RA_3+	0.854617	NA	1.064744	1	AGAP003746-RA_3+,CUFF.5428.1_1+
ACOM031521-PA	0.854617	NA	1.063469	1	ACOM031521-PA,AGAP006933-PA,AGAP006933-RA_2+,CUFF.2377.1_1+,CUFF.2377.2_3+,CUFF.2377.3_3+,CUFF.2377.4_3+,CUFF.2377.5_3+,CUFF.2377.6_3+
CUFF.496.3_3+	0.854617	NA	1.056270	1	CUFF.496.3_3+,CUFF.496.4_3+,CUFF.496.6_3+,CUFF.496.7_3+
CUFF.1458.2_3+	0.854617	NA	1.055139	1	CUFF.1458.2_3+
CUFF.8192.1_1+	0.854617	NA	1.052802	1	CUFF.8192.1_1+,CUFF.8192.2_1+
AGAP010814-PA	0.854617	NA	1.049092	1	AGAP010814-PA,AGAP010814-RA_1+,CUFF.7547.5_1+
sp|P29461|PTP2_YEAST	0.854617	NA	1.045078	1	sp|P29461|PTP2_YEAST
AGAP001058-RA_1+	0.854617	NA	1.040779	1	AGAP001058-RA_1+
sp|P41811|COPB2_YEAST	0.854617	NA	1.037983	1	sp|P41811|COPB2_YEAST
ACOM027325-PA	0.854617	NA	1.036132	1	ACOM027325-PA,AGAP009067-PA,AGAP009067-RA_3+,CUFF.10661.1_2+
AGAP001271-RA_3+	0.854617	NA	1.036001	1	AGAP001271-RA_3+,AGAP001271-RB_3+,AGAP012154-RA_1+,CUFF.3097.1_2+,CUFF.3097.2_1+,CUFF.3097.3_1+,CUFF.3097.4_1+,CUFF.3097.5_3+,CUFF.9070.1_2+,CUFF.9070.2_1+
CUFF.982.1_1+	0.854617	NA	1.028928	1	CUFF.982.1_1+,CUFF.982.2_1+
AGAP000576-RA_3+	0.854617	NA	1.025169	1	AGAP000576-RA_3+,CUFF.17117.1_1+,CUFF.17117.2_1+,CUFF.17117.3_1+
CUFF.3895.2_2+	0.854617	NA	1.019320	1	CUFF.3895.2_2+,CUFF.3895.3_3+,sp|P18410|SPO7_YEAST
sp|Q12334|SCM3_YEAST	0.854617	NA	1.015362	1	sp|Q12334|SCM3_YEAST
AGAP007112-PA	0.854617	NA	1.013070	1	AGAP007112-PA,AGAP007112-RA_2+
ACOM037983-PA	0.854617	NA	1.013015	1	ACOM037983-PA
AGAP006054-RA_1+	0.854617	NA	1.012810	1	AGAP006054-RA_1+,CUFF.1623.1_2+
ACOM040682-PA	0.854617	NA	1.005798	1	ACOM040682-PA
AGAP008914-PA	0.854617	NA	1.005798	2	AGAP008914-PA,CUFF.10475.1_2+,CUFF.10475.2_3+
AGAP011545-PA	0.854617	NA	1.005419	1	AGAP011545-PA,CUFF.8362.1_1+,CUFF.8362.3_3+
AGAP010001-RA_2+	0.854617	NA	1.005151	1	AGAP010001-RA_2+
sp|P27692|SPT5_YEAST	0.854617	NA	1.003620	1	sp|P27692|SPT5_YEAST
CUFF.1663.1_2+	0.854617	NA	1.003284	1	CUFF.1663.1_2+
AGAP011033-PB	0.854617	NA	1.000360	1	AGAP011033-PB
CUFF.16284.10_2+	0.854617	NA	0.999875	1	CUFF.16284.10_2+
AGAP004474-PA	0.854617	NA	0.999852	1	AGAP004474-PA,AGAP004474-RA_1+,CUFF.6170.1_1+
AGAP000079-RA_3+	0.854617	NA	0.997985	1	AGAP000079-RA_3+,CUFF.15873.1_2+
AGAP010065-RA_3+	0.854617	NA	0.991881	1	AGAP010065-RA_3+
ACOM036052-PA	0.854617	NA	0.991873	1	ACOM036052-PA,AGAP004698-PA,AGAP004698-RA_2+,CUFF.170.1_1+,CUFF.170.2_1+
ACOM042138-PA	0.854617	NA	0.988060	1	ACOM042138-PA,AGAP002149-RA_3+,AGAP002149-RB_1+,AGAP029545-PA,CUFF.3949.1_1+,CUFF.3949.3_3+,CUFF.3949.4_2+
ACOM035301-PA	0.854617	NA	0.986945	1	ACOM035301-PA,AGAP005207-PA,AGAP005207-RA_1+,CUFF.897.1_3+,CUFF.897.2_1+,CUFF.897.3_3+,CUFF.897.4_3+,CUFF.897.5_1+,CUFF.897.6_2+
AGAP008017-RA_3+	0.854617	NA	0.984400	1	AGAP008017-RA_3+,AGAP008017-RB_3+,CUFF.9669.1_3+,CUFF.9669.2_2+,CUFF.9669.3_3+,CUFF.9669.4_3+,CUFF.9669.5_3+,CUFF.9669.6_3+,CUFF.9669.7_3+,CUFF.9669.8_2+
ACOM039559-PA	0.854617	NA	0.983860	1	ACOM039559-PA,AGAP006528-PA,AGAP006528-RA_1+,CUFF.2010.1_1+,CUFF.2010.2_2+,CUFF.2010.4_1+
TCONS_00022603_3+	0.854617	NA	0.982029	1	TCONS_00022603_3+
TCONS_00006140_3+	0.854617	NA	0.981253	1	TCONS_00006140_3+,TCONS_00006141_1+
AGAP002032-RA_3+	0.854617	NA	0.978843	1	AGAP002032-RA_3+
CUFF.3130.2_2+	0.854617	NA	0.977694	1	CUFF.3130.2_2+
CUFF.9809.1_3+	0.854617	NA	0.976587	1	CUFF.9809.1_3+
ACOM040909-PA	0.854617	NA	0.972601	1	ACOM040909-PA,AGAP010456-PA,AGAP010456-PB,AGAP010456-RA_1+,CUFF.6972.2_1+,CUFF.6972.3_2+,CUFF.6972.4_2+,CUFF.6972.5_1+,CUFF.6972.6_2+
AGAP002321-RA_3+	0.854617	NA	0.965079	1	AGAP002321-RA_3+,CUFF.4068.1_1+,CUFF.4068.3_3+
AGAP000623-RA_2+	0.854617	NA	0.960586	1	AGAP000623-RA_2+,CUFF.16502.1_2+
CUFF.10083.6_3+	0.854617	NA	0.956895	1	CUFF.10083.6_3+
CUFF.9263.1_3+	0.854617	NA	0.954861	2	CUFF.9263.1_3+,CUFF.9263.2_3+,CUFF.9263.3_2+,CUFF.9263.4_3+,CUFF.9263.5_2+
ACOM030848-PA	0.854617	NA	0.954022	1	ACOM030848-PA,AGAP007891-PA,AGAP007891-RA_1+
sp|P46949|FYV8_YEAST	0.854617	NA	0.953315	1	sp|P46949|FYV8_YEAST
ACOM031395-PA	0.854617	NA	0.953011	1	ACOM031395-PA,AGAP007027-PA,AGAP007027-RA_2+,CUFF.2428.1_1+
ACOM032557-PA	0.854617	NA	0.952110	1	ACOM032557-PA
AGAP005230-RA_1+	0.854617	NA	0.949798	1	AGAP005230-RA_1+,CUFF.849.1_2+
AGAP012359-RB_3+	0.854617	NA	0.944977	1	AGAP012359-RB_3+,CUFF.9364.2_1+
CUFF.7664.1_1+	0.854617	NA	0.944218	1	CUFF.7664.1_1+
CUFF.15880.9_3+	0.854617	NA	0.943037	1	CUFF.15880.9_3+
ACOM043225-PA	0.854617	NA	0.941120	1	ACOM043225-PA,AGAP002741-PA,AGAP002741-RA_1+,CUFF.4544.1_2+
AGAP000602-RA_2+	0.854617	NA	0.940306	1	AGAP000602-RA_2+
ACOM026509-PA	0.854617	NA	0.935419	1	ACOM026509-PA,AGAP012144-PA,AGAP012144-RA_1+
AGAP001104-PA	0.854617	NA	0.932321	1	AGAP001104-PA,AGAP001104-RA_1+,CUFF.2963.1_1+
CUFF.8693.2_3+	0.854617	NA	0.930549	1	CUFF.8693.2_3+,CUFF.8693.3_3+,CUFF.8693.4_3+
ACOM037152-PA	0.854617	NA	0.930319	1	ACOM037152-PA,AGAP013453-PA,AGAP013453-RA_1+
AGAP004246-PC	0.854617	NA	0.928805	1	AGAP004246-PC
AGAP007398-RA_1+	0.854617	NA	0.924245	1	AGAP007398-RA_1+
AGAP028403-RA_3+	0.854617	NA	0.920326	1	AGAP028403-RA_3+
ACOM025863-PA	0.854617	NA	0.915125	1	ACOM025863-PA,AGAP007592-PA,AGAP007592-RA_1+,CUFF.2845.1_3+,CUFF.2845.2_2+,CUFF.2845.3_2+,CUFF.2845.4_1+,CUFF.2845.5_3+,CUFF.2845.6_2+,CUFF.2845.7_1+
AGAP009739-RA_3+	0.854617	NA	0.912654	1	AGAP009739-RA_3+
AGAP000630-RA_3+	0.854617	NA	0.910567	1	AGAP000630-RA_3+,CUFF.16559.1_3+,CUFF.16559.2_2+,CUFF.16559.3_1+,CUFF.16559.4_1+,CUFF.16559.5_1+,CUFF.16559.6_3+
CUFF.9824.1_2+	0.854617	NA	0.910212	1	CUFF.9824.1_2+,CUFF.9824.2_2+
AGAP008026-RA_3+	0.854902	NA	0.909309	1	AGAP008026-RA_3+,CUFF.9646.1_2+
AGAP001865-RA_3+	0.855186	NA	0.904485	1	AGAP001865-RA_3+
CUFF.927.1_2+	0.855469	NA	0.903600	1	CUFF.927.1_2+,CUFF.927.2_3+
CUFF.10824.1_1+	0.859073	NA	0.898342	2	CUFF.10824.1_1+
CUFF.3035.10_2+	0.859073	NA	0.896170	1	CUFF.3035.10_2+,CUFF.3035.1_2+,CUFF.3035.2_2+,CUFF.3035.3_3+,CUFF.3035.4_1+,CUFF.3035.5_2+,CUFF.3035.6_2+,CUFF.3035.7_2+,CUFF.3035.8_1+,CUFF.3035.9_1+
ACOM041972-PA	0.859073	NA	0.894778	1	ACOM041972-PA
AGAP007439-RA_3+	0.859073	NA	0.891675	1	AGAP007439-RA_3+,CUFF.2731.1_1+
ACOM034128-PA	0.859073	NA	0.890981	1	ACOM034128-PA,AGAP001433-PA,AGAP001433-RA_1+,CUFF.3416.1_1+,CUFF.3416.2_1+,CUFF.3416.3_1+
AGAP000629-PA	0.859073	NA	0.890763	1	AGAP000629-PA,AGAP000629-RA_1+,CUFF.16538.1_2+,CUFF.16538.2_2+
AGAP003602-RA_2+	0.860153	NA	0.884515	1	AGAP003602-RA_2+,AGAP003602-RB_3+,CUFF.5262.1_2+,CUFF.5262.2_2+
sp|P40971|LYS14_YEAST	0.860153	NA	0.882895	1	sp|P40971|LYS14_YEAST
sp|P39984|HAT2_YEAST	0.860153	NA	0.880173	1	sp|P39984|HAT2_YEAST
CUFF.422.2_2+	0.860153	NA	0.879304	1	CUFF.422.2_2+
AGAP005285-RA_3+	0.869781	NA	0.870991	1	AGAP005285-RA_3+,CUFF.924.1_1+,CUFF.924.2_2+,CUFF.924.3_1+,CUFF.924.4_1+,CUFF.924.5_3+,CUFF.924.6_1+,CUFF.924.8_3+
ACOM028354-PA	0.869781	NA	0.867239	1	ACOM028354-PA,AGAP003417-PA,AGAP003417-RA_1+,AGAP003417-RB_1+,CUFF.5109.1_1+
AGAP008273-RA_3+	0.869781	NA	0.865054	1	AGAP008273-RA_3+,CUFF.9832.1_1+,CUFF.9832.2_3+,CUFF.9832.3_1+
AGAP003156-RA_2+	0.869781	NA	0.863788	1	AGAP003156-RA_2+
sp|P53855|ATG2_YEAST	0.869781	NA	0.863356	1	sp|P53855|ATG2_YEAST
CUFF.6272.1_1+	0.869781	NA	0.862830	1	CUFF.6272.1_1+,CUFF.6272.2_3+,CUFF.6272.3_3+
CUFF.5764.10_3+	0.869781	NA	0.861298	2	CUFF.5764.10_3+,CUFF.5764.11_3+,CUFF.5764.12_1+,CUFF.5764.1_2+,CUFF.5764.2_2+,CUFF.5764.3_2+,CUFF.5764.4_3+,CUFF.5764.5_2+,CUFF.5764.6_2+,CUFF.5764.7_2+,CUFF.5764.8_1+,CUFF.5764.9_1+
CUFF.3404.1_2+	0.869781	NA	0.860645	1	CUFF.3404.1_2+,CUFF.3404.2_1+
AGAP003128-RA_3+	0.869781	NA	0.859790	1	AGAP003128-RA_3+,CUFF.4840.1_2+,CUFF.4840.2_3+
ACOM039646-PA	0.869781	NA	0.859125	1	ACOM039646-PA,AGAP006487-PA,AGAP006487-RA_1+
AGAP001035-RA_2+	0.869781	NA	0.854815	1	AGAP001035-RA_2+,CUFF.17501.1_3+
CUFF.2144.2_1+	0.869781	NA	0.850804	1	CUFF.2144.2_1+,CUFF.2144.3_1+,CUFF.2144.9_1+
CUFF.13174.1_1+	0.869781	NA	0.850618	1	CUFF.13174.1_1+
ACOM027817-PA	0.869781	NA	0.847692	1	ACOM027817-PA,AGAP005288-PA,AGAP005288-RA_1+
CUFF.939.2_3+	0.869781	NA	0.847692	2	CUFF.939.2_3+,CUFF.939.3_1+,CUFF.939.7_3+,CUFF.939.9_1+
AGAP007103-RA_3+	0.869781	NA	0.847398	2	AGAP007103-RA_3+,AGAP007103-RB_3+,AGAP007103-RC_1+,AGAP007103-RD_2+
ACOM031437-PA	0.869781	NA	0.840531	1	ACOM031437-PA
ACOM034802-PA	0.869781	NA	0.838371	1	ACOM034802-PA,AGAP003837-PA,AGAP003837-RA_2+,AGAP003838-PA,AGAP003838-RA_2+
AGAP008156-RA_1+	0.869781	NA	0.835644	1	AGAP008156-RA_1+
AGAP004829-RA_3+	0.869781	NA	0.828181	1	AGAP004829-RA_3+,CUFF.418.1_2+
ACOM026843-PA	0.869781	NA	0.828083	1	ACOM026843-PA,AGAP009825-PA,AGAP009825-RA_1+
CUFF.1113.3_2+	0.869781	NA	0.825635	1	CUFF.1113.3_2+,CUFF.1113.4_2+,CUFF.1113.6_3+
AGAP012175-RA_3+	0.869781	NA	0.822648	1	AGAP012175-RA_3+,CUFF.9097.1_1+,CUFF.9097.2_3+,CUFF.9097.3_3+
AGAP003280-RA_2+	0.869781	NA	0.821436	1	AGAP003280-RA_2+,CUFF.4987.1_2+,CUFF.4987.2_3+
CUFF.5313.1_3+	0.869781	NA	0.819009	1	CUFF.5313.1_3+
AGAP008808-RA_3+	0.869781	NA	0.815810	1	AGAP008808-RA_3+
CUFF.16842.1_3+	0.869781	NA	0.812811	1	CUFF.16842.1_3+,CUFF.16842.2_3+
CUFF.16250.1_1+	0.869781	NA	0.812030	1	CUFF.16250.1_1+
AGAP004734-RA_2+	0.869781	NA	0.808043	1	AGAP004734-RA_2+,CUFF.349.1_2+,CUFF.349.2_2+,CUFF.349.3_2+,CUFF.349.4_2+,CUFF.349.5_3+
CUFF.16357.1_1+	0.869781	NA	0.806728	1	CUFF.16357.1_1+
ACOM038473-PA	0.869781	NA	0.805896	1	ACOM038473-PA
ACOM028814-PA	0.869781	NA	0.799833	1	ACOM028814-PA,AGAP003702-PA,AGAP003702-RA_1+,CUFF.5420.1_2+,CUFF.5420.2_3+,CUFF.5420.4_1+,CUFF.5420.5_1+,CUFF.5420.6_1+,CUFF.5420.7_3+
AGAP005288-RA_3+	0.869781	NA	0.797862	1	AGAP005288-RA_3+,AGAP005288-RB_3+,AGAP005288-RC_3+,CUFF.939.11_2+,CUFF.939.12_3+,CUFF.939.13_1+,CUFF.939.1_2+,CUFF.939.4_3+,CUFF.939.6_2+
CUFF.664.1_2+	0.869781	NA	0.796422	1	CUFF.664.1_2+
AGAP002274-PA	0.869781	NA	0.792823	1	AGAP002274-PA,AGAP002274-PB,AGAP002274-RA_1+,AGAP002274-RB_2+,CUFF.4117.12_3+,CUFF.4117.14_3+,CUFF.4117.16_2+,CUFF.4117.19_1+
AGAP000167-RA_3+	0.869781	NA	0.791948	1	AGAP000167-RA_3+
TCONS_00011421_3+	0.869781	NA	0.782259	1	TCONS_00011421_3+,TCONS_00011422_3+
AGAP010655-RA_3+	0.869781	NA	0.781373	1	AGAP010655-RA_3+,CUFF.7329.1_2+,CUFF.7329.2_1+,CUFF.7329.3_1+,CUFF.7329.4_1+
CUFF.16640.2_1+	0.869781	NA	0.780236	1	CUFF.16640.2_1+
AGAP011964-RA_2+	0.869781	NA	0.775326	1	AGAP011964-RA_2+
ACOM022879-PA	0.869781	NA	0.774567	1	ACOM022879-PA,AGAP010982-PA,CUFF.7646.1_1+
CUFF.9527.3_1+	0.869781	NA	0.772731	1	CUFF.9527.3_1+
TCONS_00038003_1+	0.869781	NA	0.772135	1	TCONS_00038003_1+
CUFF.4577.1_1+	0.869781	NA	0.768951	1	CUFF.4577.1_1+,CUFF.4577.2_2+
AGAP000414-RA_1+	0.869781	NA	0.768502	1	AGAP000414-RA_1+
ACOM040251-PA	0.869781	NA	0.768375	1	ACOM040251-PA
ACOM023099-PA	0.869781	NA	0.767639	1	ACOM023099-PA,AGAP028511-PA,TCONS_00020329_3+,TCONS_00020330_3+,TCONS_00020331_1+
ACOM025508-PA	0.869781	NA	0.766828	1	ACOM025508-PA
ACOM031811-PA	0.869781	NA	0.766069	1	ACOM031811-PA,AGAP011677-PA,CUFF.8607.1_2+,CUFF.8607.2_1+
ACOM039834-PA	0.869781	NA	0.764541	1	ACOM039834-PA,AGAP006379-PA,AGAP006379-RA_1+
TCONS_00023747_3+	0.869781	NA	0.763749	1	TCONS_00023747_3+
AGAP011393-RA_3+	0.869781	NA	0.755733	1	AGAP011393-RA_3+
AGAP012953-RA_1+	0.869781	NA	0.753982	1	AGAP012953-RA_1+,CUFF.16532.1_3+,CUFF.16532.2_2+,CUFF.16532.3_1+
CUFF.2775.1_2+	0.869781	NA	0.753727	1	CUFF.2775.1_2+
ACOM032151-PA	0.869781	NA	0.753180	1	ACOM032151-PA,AGAP011902-PA,AGAP011902-RA_3+
TCONS_00021048_3+	0.869781	NA	0.751011	1	TCONS_00021048_3+,TCONS_00021049_3+
AGAP013342-RA_3+	0.869781	NA	0.750950	1	AGAP013342-RA_3+,CUFF.5515.1_2+,CUFF.5515.2_3+
CUFF.5908.1_1+	0.869781	NA	0.749647	1	CUFF.5908.1_1+,CUFF.5908.2_2+,CUFF.5908.3_2+,CUFF.5908.4_3+
CUFF.11195.1_1+	0.869781	NA	0.748297	1	CUFF.11195.1_1+
AGAP008625-RA_2+	0.869781	NA	0.748261	1	AGAP008625-RA_2+,AGAP008625-RB_2+,CUFF.10140.1_2+
ACOM028537-PA	0.869781	NA	0.748173	1	ACOM028537-PA,AGAP003531-PA,AGAP003531-RA_1+
CUFF.9269.10_2+	0.869781	NA	0.743862	1	CUFF.9269.10_2+,CUFF.9269.12_1+,CUFF.9269.5_3+,CUFF.9269.7_3+,CUFF.9269.8_1+,CUFF.9269.9_3+
ACOM022976-PA	0.869781	NA	0.741535	1	ACOM022976-PA,AGAP011036-PA,AGAP011036-RA_1+,CUFF.7689.1_3+,CUFF.7689.2_2+,CUFF.7689.3_2+,CUFF.7689.5_2+
ACOM029334-PA	0.869781	NA	0.739800	1	ACOM029334-PA,AGAP009942-PA,AGAP009942-RA_1+
sp|Q02648|TRM44_YEAST	0.869781	NA	0.739155	1	sp|Q02648|TRM44_YEAST
AGAP005872-RA_2+	0.869781	NA	0.732161	1	AGAP005872-RA_2+,CUFF.1436.1_1+,CUFF.1436.2_2+
AGAP010413-RA_1+	0.869781	NA	0.728315	1	AGAP010413-RA_1+,CUFF.6870.1_2+,CUFF.6870.2_1+,CUFF.6870.3_2+,CUFF.6870.4_3+,CUFF.6870.5_2+
CUFF.2548.11_2+	0.869781	NA	0.728032	1	CUFF.2548.11_2+,CUFF.2548.4_3+,CUFF.2548.5_2+,CUFF.2548.6_1+,CUFF.2548.7_1+,CUFF.2548.8_2+,CUFF.2548.9_1+
AGAP005533-RA_2+	0.869781	NA	0.727360	1	AGAP005533-RA_2+,CUFF.1101.1_2+
ACOM041077-PA	0.869781	NA	0.727288	1	ACOM041077-PA,AGAP010480-PA,AGAP010480-PB,AGAP010480-RA_1+,CUFF.6986.1_3+,CUFF.6986.2_1+,CUFF.6986.3_2+
CUFF.3465.1_3+	0.869781	NA	0.727130	1	CUFF.3465.1_3+,CUFF.3465.2_2+,CUFF.3465.3_3+,CUFF.3465.4_2+,CUFF.3465.5_2+,CUFF.3465.6_1+
CUFF.2548.1_1+	0.869781	NA	0.725449	1	CUFF.2548.1_1+
ACOM031272-PA	0.869781	NA	0.723694	1	ACOM031272-PA,AGAP005765-PA,AGAP005765-RA_3+,CUFF.1314.1_2+,CUFF.1314.3_3+
AGAP008207-RA_3+	0.869781	NA	0.722187	1	AGAP008207-RA_3+,CUFF.9778.1_3+,CUFF.9778.2_2+
ACOM032601-PA	0.869781	NA	0.721082	1	ACOM032601-PA,AGAP009600-PA,AGAP009600-RA_3+
AGAP001585-RB_3+	0.869781	NA	0.720233	1	AGAP001585-RB_3+,AGAP001585-RC_1+
CUFF.966.1_2+	0.869781	NA	0.717750	1	CUFF.966.1_2+,CUFF.966.2_2+,CUFF.966.3_1+
TCONS_00031499_2+	0.869781	NA	0.716227	1	TCONS_00031499_2+
ACOM041056-PA	0.869781	NA	0.710626	1	ACOM041056-PA,AGAP004614-PA,AGAP004614-RA_1+
CUFF.15949.2_3+	0.869781	NA	0.707257	1	CUFF.15949.2_3+
CUFF.9165.1_3+	0.869781	NA	0.706689	2	CUFF.9165.1_3+,CUFF.9165.2_1+,CUFF.9165.3_3+,CUFF.9165.5_2+,CUFF.9165.6_2+,CUFF.9165.7_3+,CUFF.9165.8_2+
AGAP005611-RA_3+	0.869781	NA	0.704221	1	AGAP005611-RA_3+
sp|P40302|PSA6_YEAST	0.869781	NA	0.703393	1	sp|P40302|PSA6_YEAST
CUFF.9244.1_3+	0.869781	NA	0.697827	1	CUFF.9244.1_3+
ACOM030276-PA	0.869781	NA	0.696829	1	ACOM030276-PA,AGAP008249-PA,AGAP008249-RA_1+
ACOM036505-PA	0.869781	NA	0.691523	1	ACOM036505-PA,AGAP002695-PA,AGAP002695-RA_2+,CUFF.4427.1_2+,CUFF.4427.2_1+,CUFF.4427.4_1+,CUFF.4427.5_2+,CUFF.4427.6_1+
ACOM030605-PA	0.869781	NA	0.689772	1	ACOM030605-PA,AGAP008052-PA,AGAP008052-RA_1+
CUFF.1074.1_3+	0.869781	NA	0.687679	1	CUFF.1074.1_3+
TCONS_00016960_1+	0.869781	NA	0.687324	1	TCONS_00016960_1+,TCONS_00016961_2+
AGAP007791-RA_2+	0.869781	NA	0.684381	1	AGAP007791-RA_2+,AGAP007791-RB_2+,AGAP007791-RC_2+,AGAP007791-RD_2+,AGAP007791-RE_2+,CUFF.9495.1_3+,CUFF.9495.2_2+,CUFF.9495.3_2+
CUFF.4956.1_1+	0.869781	NA	0.683252	1	CUFF.4956.1_1+
AGAP009769-RA_1+	0.869781	NA	0.680492	1	AGAP009769-RA_1+
AGAP007293-RA_2+	0.869781	NA	0.678207	1	AGAP007293-RA_2+,CUFF.2603.6_1+,CUFF.2603.7_3+
AGAP000431-RA_2+	0.869781	NA	0.676012	1	AGAP000431-RA_2+,CUFF.16357.1_2+,CUFF.16357.3_2+
ACOM038450-PA	0.869781	NA	0.675284	1	ACOM038450-PA,AGAP004738-PA,AGAP004738-RA_1+,CUFF.291.1_1+
CUFF.8488.5_1+	0.869781	NA	0.669307	1	CUFF.8488.5_1+,CUFF.8488.6_1+,CUFF.8488.7_1+,CUFF.8488.8_2+,CUFF.8488.9_2+
AGAP003488-RA_3+	0.869781	NA	0.667987	1	AGAP003488-RA_3+
CUFF.3215.1_1+	0.869781	NA	0.666499	1	CUFF.3215.1_1+,CUFF.3215.4_3+,CUFF.3215.5_1+,CUFF.3215.6_1+
sp|Q03533|TDA1_YEAST	0.869781	NA	0.664174	1	sp|Q03533|TDA1_YEAST
CUFF.17097.10_1+	0.869781	NA	0.663942	1	CUFF.17097.10_1+,CUFF.17097.1_3+,CUFF.17097.2_2+,CUFF.17097.3_1+,CUFF.17097.4_3+,CUFF.17097.7_1+,CUFF.17097.8_1+
CUFF.4135.1_1+	0.869781	NA	0.663598	1	CUFF.4135.1_1+,CUFF.4135.2_1+
AGAP000689-RA_3+	0.869781	NA	0.662881	1	AGAP000689-RA_3+
ACOM035981-PA	0.869781	NA	0.660741	1	ACOM035981-PA,AGAP006568-PA
ACOM029432-PA	0.869781	NA	0.660037	1	ACOM029432-PA,AGAP010012-RA_1+,CUFF.11870.3_1+
CUFF.10150.1_2+	0.869781	NA	0.657819	1	CUFF.10150.1_2+,CUFF.10150.2_2+
ACOM024754-PA	0.869781	NA	0.656166	1	ACOM024754-PA,AGAP006055-PA,AGAP006055-RA_1+
AGAP011891-RA_1+	0.869781	NA	0.653992	1	AGAP011891-RA_1+,CUFF.8853.1_2+
