ProteinGroupId	q-value	posterior_error_prob	score	numPeptides	proteinIds
DECOY_CUFF.10250.1_2+	0.854617	NA	1.245351	1	DECOY_CUFF.10250.1_2+,DECOY_CUFF.10250.2_1+,DECOY_CUFF.10250.3_2+
DECOY_AGAP001535-RA_1+	0.854617	NA	1.244539	1	DECOY_AGAP001535-RA_1+,DECOY_CUFF.3317.1_1+,DECOY_CUFF.3317.2_3+,DECOY_CUFF.3317.4_1+,DECOY_CUFF.3317.5_3+
DECOY_sp|P38185|YBH1_YEAST	0.854617	NA	1.243836	1	DECOY_sp|P38185|YBH1_YEAST
DECOY_CUFF.977.3_1+	0.854617	NA	1.243415	1	DECOY_CUFF.977.3_1+
DECOY_CUFF.349.1_3+	0.854617	NA	1.239654	1	DECOY_CUFF.349.1_3+,DECOY_CUFF.349.2_3+,DECOY_CUFF.349.3_3+,DECOY_CUFF.349.4_3+,DECOY_CUFF.349.5_1+
DECOY_CUFF.3264.16_1+	0.854617	NA	1.236161	1	DECOY_CUFF.3264.16_1+,DECOY_CUFF.3264.5_2+,DECOY_CUFF.3264.8_1+
DECOY_TCONS_00034607_3+	0.854617	NA	1.232337	1	DECOY_TCONS_00034607_3+
DECOY_CUFF.10053.2_2+	0.854617	NA	1.228624	1	DECOY_CUFF.10053.2_2+,DECOY_CUFF.10053.3_1+,DECOY_CUFF.10053.5_1+
DECOY_ACOM034850-PA	0.854617	NA	1.228527	1	DECOY_ACOM034850-PA
DECOY_AGAP011057-RA_2+	0.854617	NA	1.228419	1	DECOY_AGAP011057-RA_2+,DECOY_CUFF.7754.1_2+,DECOY_TCONS_00035333_1+
DECOY_CUFF.7498.1_1+	0.854617	NA	1.224133	1	DECOY_CUFF.7498.1_1+
DECOY_AGAP003323-RA_3+	0.854617	NA	1.223778	1	DECOY_AGAP003323-RA_3+,DECOY_CUFF.5055.1_2+,DECOY_CUFF.5055.2_3+,DECOY_CUFF.5055.3_2+
DECOY_TCONS_00019648_2+	0.854617	NA	1.222357	1	DECOY_TCONS_00019648_2+,DECOY_TCONS_00019649_1+,DECOY_TCONS_00019650_2+
DECOY_sp|P53166|MRH4_YEAST	0.854617	NA	1.219939	1	DECOY_sp|P53166|MRH4_YEAST
DECOY_AGAP011938-RA_3+	0.854617	NA	1.217439	1	DECOY_AGAP011938-RA_3+,DECOY_CUFF.8900.1_1+
DECOY_AGAP001957-RA_1+	0.854617	NA	1.216379	1	DECOY_AGAP001957-RA_1+,DECOY_AGAP001957-RB_1+
DECOY_AGAP012092-RA_2+	0.854617	NA	1.205832	1	DECOY_AGAP012092-RA_2+,DECOY_CUFF.9022.1_3+,DECOY_CUFF.9029.1_1+,DECOY_CUFF.9029.2_1+
DECOY_ACOM027707-PA	0.854617	NA	1.200650	1	DECOY_ACOM027707-PA,DECOY_AGAP010883-PA,DECOY_AGAP010883-RA_1+,DECOY_CUFF.7555.1_1+
DECOY_AGAP001996-RA_3+	0.854617	NA	1.198274	1	DECOY_AGAP001996-RA_3+
DECOY_sp|Q12025|EMC10_YEAST	0.854617	NA	1.197865	1	DECOY_sp|Q12025|EMC10_YEAST
DECOY_AGAP011084-RA_2+	0.854617	NA	1.197292	1	DECOY_AGAP011084-RA_2+,DECOY_CUFF.7864.1_3+
DECOY_AGAP008262-RA_3+	0.854617	NA	1.194193	1	DECOY_AGAP008262-RA_3+
DECOY_AGAP013051-RA_2+	0.854617	NA	1.189494	1	DECOY_AGAP013051-RA_2+
DECOY_ACOM031096-PA	0.854617	NA	1.186240	1	DECOY_ACOM031096-PA
DECOY_CUFF.2078.1_2+	0.854617	NA	1.185935	1	DECOY_CUFF.2078.1_2+
DECOY_AGAP005636-PA	0.854617	NA	1.185019	1	DECOY_AGAP005636-PA,DECOY_AGAP005636-RA_3+
DECOY_CUFF.10086.1_1+	0.854617	NA	1.181943	1	DECOY_CUFF.10086.1_1+
DECOY_sp|Q06673|ECM30_YEAST	0.854617	NA	1.179989	1	DECOY_sp|Q06673|ECM30_YEAST
DECOY_AGAP007637-RA_3+	0.854617	NA	1.179155	1	DECOY_AGAP007637-RA_3+
DECOY_AGAP011441-RA_3+	0.854617	NA	1.178649	2	DECOY_AGAP011441-RA_3+
DECOY_CUFF.985.1_1+	0.854617	NA	1.178380	1	DECOY_CUFF.985.1_1+,DECOY_CUFF.985.4_3+
DECOY_AGAP000601-RA_1+	0.854617	NA	1.178167	1	DECOY_AGAP000601-RA_1+,DECOY_AGAP000601-RB_2+,DECOY_CUFF.16486.1_3+,DECOY_CUFF.16486.2_1+,DECOY_CUFF.16486.5_3+
DECOY_ACOM036726-PA	0.854617	NA	1.174630	1	DECOY_ACOM036726-PA
DECOY_AGAP008870-RA_2+	0.854617	NA	1.173961	1	DECOY_AGAP008870-RA_2+
DECOY_CUFF.5382.1_2+	0.854617	NA	1.173460	1	DECOY_CUFF.5382.1_2+
DECOY_AGAP000262-RA_2+	0.854617	NA	1.171901	1	DECOY_AGAP000262-RA_2+
DECOY_AGAP028072-RA_2+	0.854617	NA	1.164628	1	DECOY_AGAP028072-RA_2+,DECOY_CUFF.8067.1_2+,DECOY_CUFF.8067.4_1+
DECOY_AGAP007613-RA_2+	0.854617	NA	1.161418	1	DECOY_AGAP007613-RA_2+,DECOY_CUFF.2843.1_2+
DECOY_ACOM033621-PA	0.854617	NA	1.159456	1	DECOY_ACOM033621-PA
DECOY_AGAP013193-RA_3+	0.854617	NA	1.139128	1	DECOY_AGAP013193-RA_3+,DECOY_CUFF.5577.1_3+,DECOY_CUFF.5577.2_2+,DECOY_CUFF.5577.3_3+,DECOY_CUFF.5577.4_1+
DECOY_sp|Q12080|NOP53_YEAST	0.854617	NA	1.134314	1	DECOY_sp|Q12080|NOP53_YEAST
DECOY_TCONS_00024926_1+	0.854617	NA	1.132159	1	DECOY_TCONS_00024926_1+,DECOY_TCONS_00024933_1+
DECOY_CUFF.2158.1_1+	0.854617	NA	1.116414	1	DECOY_CUFF.2158.1_1+
DECOY_AGAP000217-RA_3+	0.854617	NA	1.115052	1	DECOY_AGAP000217-RA_3+,DECOY_CUFF.16127.1_3+,DECOY_CUFF.16127.2_1+
DECOY_ACOM041454-PA	0.854617	NA	1.114731	1	DECOY_ACOM041454-PA
DECOY_CUFF.3871.1_2+	0.854617	NA	1.111221	1	DECOY_CUFF.3871.1_2+,DECOY_CUFF.3871.2_3+
DECOY_sp|Q06625|GDE_YEAST	0.854617	NA	1.110356	1	DECOY_sp|Q06625|GDE_YEAST
DECOY_AGAP001441-RA_3+	0.854617	NA	1.109833	1	DECOY_AGAP001441-RA_3+,DECOY_CUFF.3410.1_3+,DECOY_CUFF.3410.2_2+,DECOY_CUFF.3410.3_3+,DECOY_CUFF.3410.4_3+,DECOY_CUFF.3410.5_1+
DECOY_CUFF.9194.1_1+	0.854617	NA	1.104902	1	DECOY_CUFF.9194.1_1+,DECOY_CUFF.9194.2_3+,DECOY_CUFF.9194.3_3+,DECOY_CUFF.9194.4_2+,DECOY_CUFF.9194.5_3+
DECOY_AGAP008483-RA_3+	0.854617	NA	1.102880	1	DECOY_AGAP008483-RA_3+
DECOY_sp|P18963|IRA1_YEAST	0.854617	NA	1.101068	1	DECOY_sp|P18963|IRA1_YEAST
DECOY_CUFF.15867.2_1+	0.854617	NA	1.091842	2	DECOY_CUFF.15867.2_1+
DECOY_AGAP001458-RA_1+	0.854617	NA	1.091689	1	DECOY_AGAP001458-RA_1+
DECOY_TCONS_00028645_2+	0.854617	NA	1.089177	1	DECOY_TCONS_00028645_2+
DECOY_ACOM038214-PA	0.854617	NA	1.088377	1	DECOY_ACOM038214-PA,DECOY_AGAP028515-PA
DECOY_CUFF.4684.1_2+	0.854617	NA	1.087193	1	DECOY_CUFF.4684.1_2+
DECOY_AGAP029074-PA	0.854617	NA	1.083416	1	DECOY_AGAP029074-PA,DECOY_TCONS_00022667_1+
DECOY_CUFF.6542.1_2+	0.854617	NA	1.078342	1	DECOY_CUFF.6542.1_2+
DECOY_AGAP002874-RA_2+	0.854617	NA	1.073931	1	DECOY_AGAP002874-RA_2+,DECOY_CUFF.4552.1_3+,DECOY_CUFF.4552.2_2+
DECOY_CUFF.3410.1_2+	0.854617	NA	1.072991	1	DECOY_CUFF.3410.1_2+,DECOY_CUFF.3410.2_1+,DECOY_CUFF.3410.3_2+,DECOY_CUFF.3410.4_2+,DECOY_CUFF.3410.5_3+
DECOY_ACOM033894-PA	0.854617	NA	1.068149	1	DECOY_ACOM033894-PA,DECOY_AGAP001286-PA,DECOY_AGAP001286-RA_2+
DECOY_AGAP003493-RA_1+	0.854617	NA	1.066996	1	DECOY_AGAP003493-RA_1+
DECOY_sp|P53131|PRP43_YEAST	0.854617	NA	1.066537	1	DECOY_sp|P53131|PRP43_YEAST
DECOY_TCONS_00018491_1+	0.854617	NA	1.063085	1	DECOY_TCONS_00018491_1+
DECOY_ACOM032729-PA	0.854617	NA	1.059276	1	DECOY_ACOM032729-PA
DECOY_AGAP000163-RA_2+	0.854617	NA	1.056488	1	DECOY_AGAP000163-RA_2+,DECOY_CUFF.16004.1_1+,DECOY_CUFF.16004.2_1+
DECOY_AGAP007803-PA	0.854617	NA	1.050637	1	DECOY_AGAP007803-PA,DECOY_AGAP007803-RA_1+,DECOY_CUFF.9448.1_2+
DECOY_CUFF.8106.1_1+	0.854617	NA	1.050525	2	DECOY_CUFF.8106.1_1+,DECOY_CUFF.8106.2_3+
DECOY_ACOM041676-PA	0.854617	NA	1.042572	1	DECOY_ACOM041676-PA,DECOY_AGAP010488-PA,DECOY_AGAP010488-RA_3+,DECOY_CUFF.7177.1_3+
DECOY_ACOM030838-PA	0.854617	NA	1.031131	1	DECOY_ACOM030838-PA,DECOY_AGAP007892-PA,DECOY_AGAP007892-PB,DECOY_AGAP007892-RA_1+,DECOY_AGAP007892-RB_1+,DECOY_CUFF.9888.11_3+,DECOY_CUFF.9888.1_2+,DECOY_CUFF.9888.2_1+,DECOY_CUFF.9888.3_1+,DECOY_CUFF.9888.4_3+,DECOY_CUFF.9888.5_3+,DECOY_CUFF.9888.6_1+,DECOY_CUFF.9888.7_2+,DECOY_CUFF.9888.8_2+,DECOY_CUFF.9888.9_1+
DECOY_AGAP003372-RA_3+	0.854617	NA	1.029255	1	DECOY_AGAP003372-RA_3+,DECOY_AGAP003372-RB_3+,DECOY_CUFF.5097.10_2+,DECOY_CUFF.5097.11_1+,DECOY_CUFF.5097.1_2+,DECOY_CUFF.5097.3_3+,DECOY_CUFF.5097.4_1+,DECOY_CUFF.5097.5_1+,DECOY_CUFF.5097.6_1+,DECOY_CUFF.5097.7_3+,DECOY_CUFF.5097.8_2+,DECOY_CUFF.5097.9_3+
DECOY_ACOM030548-PA	0.854617	NA	1.020880	1	DECOY_ACOM030548-PA
DECOY_AGAP001043-RA_3+	0.854617	NA	1.016309	1	DECOY_AGAP001043-RA_3+,DECOY_CUFF.17506.1_3+,DECOY_CUFF.17506.2_3+,DECOY_CUFF.17506.3_3+,DECOY_CUFF.17506.5_3+,DECOY_CUFF.17506.6_3+,DECOY_CUFF.17506.7_1+,DECOY_CUFF.17506.8_2+
DECOY_AGAP003979-RA_2+	0.854617	NA	1.014143	1	DECOY_AGAP003979-RA_2+,DECOY_CUFF.5656.1_2+
DECOY_TCONS_00006725_2+	0.854617	NA	1.013555	1	DECOY_TCONS_00006725_2+,DECOY_TCONS_00006726_2+,DECOY_TCONS_00006727_2+
DECOY_sp|P40367|GPI7_YEAST	0.854617	NA	1.006302	1	DECOY_sp|P40367|GPI7_YEAST
DECOY_TCONS_00000012_3+	0.854617	NA	1.005158	1	DECOY_TCONS_00000012_3+
DECOY_AGAP013449-RA_3+	0.854617	NA	0.999851	1	DECOY_AGAP013449-RA_3+
DECOY_CUFF.11820.3_2+	0.854617	NA	0.991384	1	DECOY_CUFF.11820.3_2+
DECOY_ACOM028471-PA	0.854617	NA	0.984319	1	DECOY_ACOM028471-PA,DECOY_AGAP013468-PA,DECOY_AGAP013468-RA_1+
DECOY_CUFF.9903.10_2+	0.854617	NA	0.979918	1	DECOY_CUFF.9903.10_2+,DECOY_CUFF.9903.1_3+,DECOY_CUFF.9903.2_3+,DECOY_CUFF.9903.3_3+,DECOY_CUFF.9903.4_1+,DECOY_CUFF.9903.6_1+,DECOY_CUFF.9903.7_3+,DECOY_CUFF.9903.8_3+
DECOY_CUFF.9038.11_2+	0.854617	NA	0.978783	1	DECOY_CUFF.9038.11_2+
DECOY_AGAP006908-RA_3+	0.854617	NA	0.974115	1	DECOY_AGAP006908-RA_3+,DECOY_CUFF.2357.1_2+,DECOY_CUFF.2357.2_3+,DECOY_CUFF.2357.3_3+,DECOY_CUFF.2357.5_3+
DECOY_CUFF.1580.1_2+	0.854617	NA	0.969353	1	DECOY_CUFF.1580.1_2+
DECOY_AGAP000783-RA_2+	0.854617	NA	0.968572	1	DECOY_AGAP000783-RA_2+,DECOY_CUFF.16847.1_3+,DECOY_CUFF.16847.2_1+,DECOY_CUFF.16847.3_2+,DECOY_CUFF.16847.4_1+,DECOY_CUFF.16847.5_3+
DECOY_ACOM032216-PA	0.854617	NA	0.965014	1	DECOY_ACOM032216-PA,DECOY_AGAP028539-PA,DECOY_TCONS_00024494_1+,DECOY_TCONS_00024496_1+
DECOY_CUFF.6838.1_2+	0.854617	NA	0.963567	1	DECOY_CUFF.6838.1_2+,DECOY_CUFF.6838.2_1+,DECOY_CUFF.6838.3_1+,DECOY_CUFF.6838.4_2+,DECOY_CUFF.6838.5_1+
DECOY_AGAP002807-RA_3+	0.854617	NA	0.962640	1	DECOY_AGAP002807-RA_3+,DECOY_AGAP002807-RB_3+,DECOY_CUFF.4534.10_1+,DECOY_CUFF.4534.1_1+,DECOY_CUFF.4534.2_3+,DECOY_CUFF.4534.3_2+,DECOY_CUFF.4534.4_1+,DECOY_CUFF.4534.5_1+,DECOY_CUFF.4534.7_1+,DECOY_CUFF.4534.8_3+,DECOY_CUFF.4534.9_1+
DECOY_CUFF.9414.1_2+	0.854617	NA	0.952740	1	DECOY_CUFF.9414.1_2+,DECOY_CUFF.9414.2_3+,DECOY_CUFF.9414.3_2+,DECOY_CUFF.9414.4_3+
DECOY_AGAP009594-PA	0.854617	NA	0.948914	1	DECOY_AGAP009594-PA,DECOY_CUFF.11219.1_3+
DECOY_CUFF.11311.3_1+	0.854617	NA	0.946166	1	DECOY_CUFF.11311.3_1+
DECOY_CUFF.4207.1_2+	0.854617	NA	0.943633	1	DECOY_CUFF.4207.1_2+,DECOY_CUFF.4207.3_1+
DECOY_ACOM038875-PA	0.854617	NA	0.943112	1	DECOY_ACOM038875-PA,DECOY_AGAP005644-PA,DECOY_AGAP005644-RA_1+,DECOY_CUFF.1184.1_2+,DECOY_CUFF.1184.2_3+,DECOY_CUFF.1184.3_3+,DECOY_CUFF.1184.4_3+
DECOY_ACOM029926-PA	0.854617	NA	0.941231	1	DECOY_ACOM029926-PA,DECOY_AGAP008467-PA,DECOY_AGAP008467-RA_2+,DECOY_CUFF.10006.1_1+,DECOY_CUFF.10006.2_1+
DECOY_AGAP011485-RA_3+	0.854617	NA	0.940726	1	DECOY_AGAP011485-RA_3+,DECOY_CUFF.8491.1_1+
DECOY_AGAP006792-RA_3+	0.854617	NA	0.938669	1	DECOY_AGAP006792-RA_3+
DECOY_ACOM028717-PA	0.854617	NA	0.931405	1	DECOY_ACOM028717-PA,DECOY_AGAP003638-PA,DECOY_AGAP003638-RA_1+,DECOY_CUFF.5342.1_2+
DECOY_ACOM032668-PA	0.854617	NA	0.925482	1	DECOY_ACOM032668-PA,DECOY_AGAP009661-PA,DECOY_AGAP009661-RA_1+,DECOY_CUFF.11341.1_1+
DECOY_AGAP008438-RA_1+	0.854617	NA	0.924170	1	DECOY_AGAP008438-RA_1+,DECOY_AGAP012637-RA_3+,DECOY_CUFF.13934.1_2+,DECOY_CUFF.13934.2_1+
DECOY_AGAP008692-RA_3+	0.854617	NA	0.913561	1	DECOY_AGAP008692-RA_3+
DECOY_AGAP011425-RA_3+	0.854617	NA	0.912901	1	DECOY_AGAP011425-RA_3+,DECOY_CUFF.8198.3_3+
DECOY_AGAP000139-RA_3+	0.854902	NA	0.909596	1	DECOY_AGAP000139-RA_3+,DECOY_CUFF.15975.1_2+
DECOY_CUFF.16361.1_1+	0.855186	NA	0.905662	1	DECOY_CUFF.16361.1_1+
DECOY_ACOM025083-PA	0.855469	NA	0.904335	1	DECOY_ACOM025083-PA,DECOY_AGAP029512-PA,DECOY_AGAP029512-PB,DECOY_AGAP029512-PC,DECOY_CUFF.1473.10_2+,DECOY_CUFF.1473.11_1+,DECOY_CUFF.1473.12_1+,DECOY_CUFF.1473.13_1+,DECOY_CUFF.1473.14_1+,DECOY_CUFF.1473.15_1+,DECOY_CUFF.1473.16_3+,DECOY_CUFF.1473.18_2+,DECOY_CUFF.1473.2_3+,DECOY_CUFF.1473.3_3+,DECOY_CUFF.1473.4_3+,DECOY_CUFF.1473.5_1+,DECOY_CUFF.1473.6_1+,DECOY_CUFF.1473.7_1+,DECOY_CUFF.1473.8_1+,DECOY_CUFF.1473.9_1+
DECOY_AGAP001672-RA_2+	0.857422	NA	0.903249	1	DECOY_AGAP001672-RA_2+,DECOY_CUFF.3427.1_1+,DECOY_CUFF.3427.2_2+,DECOY_CUFF.3427.3_2+
DECOY_CUFF.7397.11_1+	0.859073	NA	0.900947	2	DECOY_CUFF.7397.11_1+,DECOY_CUFF.7397.1_3+,DECOY_CUFF.7397.3_3+,DECOY_CUFF.7397.7_1+
DECOY_CUFF.7699.2_3+	0.859073	NA	0.900573	1	DECOY_CUFF.7699.2_3+,DECOY_CUFF.7699.3_3+
DECOY_sp|P25653|FIG2_YEAST	0.859073	NA	0.897120	1	DECOY_sp|P25653|FIG2_YEAST
DECOY_CUFF.1884.29_1+	0.859073	NA	0.895475	1	DECOY_CUFF.1884.29_1+
DECOY_ACOM029598-PA	0.859073	NA	0.892677	1	DECOY_ACOM029598-PA,DECOY_AGAP004517-PA,DECOY_AGAP004517-RA_1+
DECOY_AGAP005302-RA_3+	0.859073	NA	0.891407	1	DECOY_AGAP005302-RA_3+,DECOY_CUFF.910.1_3+
DECOY_AGAP004571-PA	0.860153	NA	0.889571	1	DECOY_AGAP004571-PA
DECOY_AGAP010849-RA_1+	0.860153	NA	0.887198	1	DECOY_AGAP010849-RA_1+,DECOY_CUFF.7517.1_3+
DECOY_CUFF.8855.1_1+	0.860153	NA	0.886660	1	DECOY_CUFF.8855.1_1+
DECOY_AGAP008349-RA_3+	0.860153	NA	0.886211	1	DECOY_AGAP008349-RA_3+
DECOY_ACOM040709-PA	0.862069	NA	0.878207	1	DECOY_ACOM040709-PA,DECOY_AGAP008899-PA,DECOY_AGAP008899-RA_1+,DECOY_CUFF.10436.1_2+
DECOY_ACOM039903-PA	0.863985	NA	0.877164	1	DECOY_ACOM039903-PA,DECOY_AGAP006324-PA,DECOY_AGAP006324-RA_1+,DECOY_CUFF.1810.1_1+
DECOY_AGAP013190-RA_3+	0.865900	NA	0.875282	1	DECOY_AGAP013190-RA_3+,DECOY_CUFF.4316.1_3+,DECOY_CUFF.4316.2_3+,DECOY_CUFF.4316.3_3+
DECOY_AGAP005101-RA_3+	0.867816	NA	0.873759	1	DECOY_AGAP005101-RA_3+
DECOY_ACOM033578-PA	0.869732	NA	0.873325	1	DECOY_ACOM033578-PA,DECOY_AGAP000911-PA,DECOY_AGAP000911-RA_3+
DECOY_ACOM034058-PA	0.869781	NA	0.871563	1	DECOY_ACOM034058-PA,DECOY_AGAP001399-PA,DECOY_AGAP001399-RA_2+
DECOY_ACOM025493-PA	0.869781	NA	0.871013	1	DECOY_ACOM025493-PA,DECOY_AGAP007279-PA,DECOY_CUFF.2610.1_2+,DECOY_CUFF.2610.3_2+,DECOY_CUFF.2610.4_2+,DECOY_CUFF.2610.6_2+
DECOY_AGAP004801-RA_2+	0.869781	NA	0.869499	1	DECOY_AGAP004801-RA_2+,DECOY_AGAP004801-RB_2+,DECOY_AGAP004801-RC_3+,DECOY_CUFF.478.10_2+,DECOY_CUFF.478.11_2+,DECOY_CUFF.478.13_3+,DECOY_CUFF.478.14_3+,DECOY_CUFF.478.15_1+,DECOY_CUFF.478.16_3+,DECOY_CUFF.478.18_3+,DECOY_CUFF.478.19_2+,DECOY_CUFF.478.1_2+,DECOY_CUFF.478.21_2+,DECOY_CUFF.478.22_2+,DECOY_CUFF.478.23_1+,DECOY_CUFF.478.2_3+,DECOY_CUFF.478.3_3+,DECOY_CUFF.478.4_3+,DECOY_CUFF.478.5_1+,DECOY_CUFF.478.6_3+,DECOY_CUFF.478.7_2+
DECOY_sp|P50273|ATP22_YEAST	0.869781	NA	0.868396	1	DECOY_sp|P50273|ATP22_YEAST
DECOY_CUFF.11244.1_1+	0.869781	NA	0.865440	1	DECOY_CUFF.11244.1_1+
DECOY_AGAP012245-RA_3+	0.869781	NA	0.864782	1	DECOY_AGAP012245-RA_3+,DECOY_CUFF.9180.1_3+,DECOY_CUFF.9180.2_2+,DECOY_CUFF.9180.3_1+,DECOY_CUFF.9180.4_2+
DECOY_AGAP007121-RA_1+	0.869781	NA	0.864636	1	DECOY_AGAP007121-RA_1+
DECOY_AGAP001394-RA_2+	0.869781	NA	0.861948	1	DECOY_AGAP001394-RA_2+,DECOY_AGAP001394-RB_2+,DECOY_CUFF.3305.1_1+,DECOY_CUFF.3305.2_3+,DECOY_CUFF.3305.3_3+,DECOY_CUFF.3305.4_3+,DECOY_CUFF.3305.5_1+
DECOY_AGAP010189-RA_3+	0.869781	NA	0.861227	1	DECOY_AGAP010189-RA_3+,DECOY_CUFF.12088.1_2+,DECOY_CUFF.12088.2_1+,DECOY_CUFF.12088.3_2+,DECOY_CUFF.12088.4_2+,DECOY_CUFF.12088.5_3+,DECOY_CUFF.12088.6_3+
DECOY_TCONS_00040707_3+	0.869781	NA	0.860732	1	DECOY_TCONS_00040707_3+
DECOY_sp|P39518|LCF2_YEAST	0.869781	NA	0.860285	1	DECOY_sp|P39518|LCF2_YEAST
DECOY_ACOM035054-PA	0.869781	NA	0.859127	1	DECOY_ACOM035054-PA,DECOY_AGAP005058-PB,DECOY_AGAP005058-RA_1+,DECOY_CUFF.683.1_2+
DECOY_AGAP008859-RA_3+	0.869781	NA	0.854322	1	DECOY_AGAP008859-RA_3+,DECOY_AGAP008859-RB_3+,DECOY_CUFF.10525.1_2+,DECOY_CUFF.10525.3_2+,DECOY_CUFF.10525.4_2+,DECOY_CUFF.10525.5_2+,DECOY_CUFF.10525.6_2+
DECOY_CUFF.1651.2_2+	0.869781	NA	0.853736	1	DECOY_CUFF.1651.2_2+
DECOY_ACOM038110-PA	0.869781	NA	0.848369	1	DECOY_ACOM038110-PA,DECOY_AGAP011232-PA,DECOY_AGAP011232-RA_1+,DECOY_CUFF.7972.1_1+
DECOY_TCONS_00002749_3+	0.869781	NA	0.838463	1	DECOY_TCONS_00002749_3+
DECOY_CUFF.915.1_2+	0.869781	NA	0.836340	1	DECOY_CUFF.915.1_2+,DECOY_CUFF.915.2_1+
DECOY_TCONS_00039521_2+	0.869781	NA	0.835291	1	DECOY_TCONS_00039521_2+
DECOY_ACOM035408-PA	0.869781	NA	0.831957	1	DECOY_ACOM035408-PA,DECOY_AGAP013426-PA
DECOY_ACOM039513-PA	0.869781	NA	0.830962	1	DECOY_ACOM039513-PA,DECOY_AGAP006570-PA,DECOY_AGAP006570-RA_1+
DECOY_ACOM031133-PA	0.869781	NA	0.826517	1	DECOY_ACOM031133-PA,DECOY_AGAP000483-PA,DECOY_AGAP000483-PB,DECOY_AGAP000483-PC,DECOY_AGAP000483-RA_1+,DECOY_AGAP000483-RB_1+,DECOY_AGAP000483-RC_1+,DECOY_CUFF.16614.1_2+,DECOY_CUFF.16614.2_2+
DECOY_AGAP003006-RA_3+	0.869781	NA	0.826493	1	DECOY_AGAP003006-RA_3+
DECOY_sp|P42940|ETFB_YEAST	0.869781	NA	0.817885	1	DECOY_sp|P42940|ETFB_YEAST
DECOY_AGAP000951-RA_2+	0.869781	NA	0.817611	1	DECOY_AGAP000951-RA_2+,DECOY_AGAP000951-RB_2+,DECOY_AGAP000951-RC_2+,DECOY_CUFF.17148.1_2+
DECOY_AGAP000657-RA_2+	0.869781	NA	0.813007	1	DECOY_AGAP000657-RA_2+
DECOY_AGAP011427-RA_1+	0.869781	NA	0.812987	1	DECOY_AGAP011427-RA_1+,DECOY_AGAP029747-PA,DECOY_CUFF.8303.12_2+
DECOY_AGAP008785-RA_2+	0.869781	NA	0.810715	1	DECOY_AGAP008785-RA_2+
DECOY_sp|P32660|ATC5_YEAST	0.869781	NA	0.809764	1	DECOY_sp|P32660|ATC5_YEAST
DECOY_TCONS_00010131_1+	0.869781	NA	0.808290	1	DECOY_TCONS_00010131_1+
DECOY_ACOM023060-PA	0.869781	NA	0.804008	1	DECOY_ACOM023060-PA,DECOY_AGAP011086-PA,DECOY_AGAP011086-RA_1+,DECOY_CUFF.7776.1_3+
DECOY_AGAP006376-RB_3+	0.869781	NA	0.802050	1	DECOY_AGAP006376-RB_3+,DECOY_CUFF.1954.10_3+,DECOY_CUFF.1954.11_2+,DECOY_CUFF.1954.12_2+
DECOY_ACOM034870-PA	0.869781	NA	0.801301	1	DECOY_ACOM034870-PA,DECOY_AGAP028486-PA,DECOY_CUFF.5544.4_1+
DECOY_AGAP003038-RA_3+	0.869781	NA	0.800592	1	DECOY_AGAP003038-RA_3+,DECOY_CUFF.4709.1_3+
DECOY_CUFF.4671.1_1+	0.869781	NA	0.799497	1	DECOY_CUFF.4671.1_1+,DECOY_CUFF.4671.2_2+
DECOY_AGAP006398-PA	0.869781	NA	0.797973	1	DECOY_AGAP006398-PA,DECOY_AGAP006398-RA_2+
DECOY_AGAP001964-RA_2+	0.869781	NA	0.792097	1	DECOY_AGAP001964-RA_2+,DECOY_CUFF.3692.1_2+,DECOY_CUFF.3692.2_2+
DECOY_AGAP005300-RA_3+	0.869781	NA	0.791092	1	DECOY_AGAP005300-RA_3+,DECOY_AGAP005300-RB_1+,DECOY_AGAP005300-RC_3+,DECOY_CUFF.967.1_1+,DECOY_CUFF.967.2_2+
DECOY_CUFF.16469.1_3+	0.869781	NA	0.790500	1	DECOY_CUFF.16469.1_3+,DECOY_CUFF.16469.2_3+
DECOY_TCONS_00039699_3+	0.869781	NA	0.789099	1	DECOY_TCONS_00039699_3+
DECOY_ACOM030724-PA	0.869781	NA	0.788896	1	DECOY_ACOM030724-PA,DECOY_AGAP007975-PA,DECOY_AGAP007975-PB,DECOY_AGAP007975-RA_2+,DECOY_AGAP007975-RB_3+,DECOY_CUFF.9614.1_3+,DECOY_CUFF.9614.2_3+,DECOY_CUFF.9614.3_2+
DECOY_CUFF.3429.4_3+	0.869781	NA	0.783247	1	DECOY_CUFF.3429.4_3+
DECOY_CUFF.2745.1_3+	0.869781	NA	0.780532	1	DECOY_CUFF.2745.1_3+
DECOY_AGAP011087-RA_2+	0.869781	NA	0.780152	1	DECOY_AGAP011087-RA_2+,DECOY_CUFF.7787.1_1+
DECOY_TCONS_00002777_1+	0.869781	NA	0.774140	1	DECOY_TCONS_00002777_1+
DECOY_AGAP002340-RA_3+	0.869781	NA	0.770851	1	DECOY_AGAP002340-RA_3+
DECOY_CUFF.2829.4_3+	0.869781	NA	0.765828	1	DECOY_CUFF.2829.4_3+,DECOY_CUFF.2829.5_3+
DECOY_AGAP007474-RA_3+	0.869781	NA	0.763956	1	DECOY_AGAP007474-RA_3+,DECOY_CUFF.2838.1_3+,DECOY_CUFF.2838.2_2+,DECOY_CUFF.2838.3_1+,DECOY_CUFF.2838.4_1+,DECOY_CUFF.2838.5_3+
